CDVEH;CF;MES;CAMION;CDA;CANAL
F2X798;706;1;1;Ventanilla;Tradicional
F4E817;583;1;1;Ventanilla;Tradicional
F3C909;648;1;1;Ventanilla;Tradicional
ASI897;610;1;1;Ventanilla;Tradicional
A6F928;701;1;1;Ventanilla;Tradicional
F1F919;454;1;1;Ventanilla;Tradicional
F5C712;451;1;0;Ventanilla;Tradicional
F5C712;595;1;1;Ventanilla;Tradicional
C0B810;617;1;1;Ventanilla;Tradicional
B7Y803;488;1;1;Ventanilla;Tradicional
B7Y804;553;1;1;Ventanilla;Tradicional
B7Y841;503;1;1;Ventanilla;Tradicional
B7Y801;652;1;1;Ventanilla;Tradicional
D0Y714;668;1;1;Ventanilla;Tradicional
F3C711;480;1;1;Ventanilla;Tradicional
ASI868;653;1;1;Ventanilla;Tradicional
F4E746;714;1;1;Ventanilla;Tradicional
ASI896;515;1;1;Ventanilla;Tradicional
B7Y849;452;1;1;Ventanilla;Tradicional
B7Y842;591;1;1;Ventanilla;Tradicional
B7Y840;456;1;1;Ventanilla;Tradicional
D7E721;671;1;1;Ventanilla;Tradicional
F4E727;598;1;1;Ventanilla;Tradicional
B7X882;463;1;1;Ventanilla;Tradicional
F4E741;581;1;0;Ventanilla;Tradicional
F4E741;743;1;1;Ventanilla;Tradicional
B7Y848;813;1;1;Ventanilla;Tradicional
ASI734;611;1;1;Ventanilla;Tradicional
C9L920;614;1;1;Ventanilla;Tradicional
D7C796;487;1;1;Ventanilla;Tradicional
F2X798;610;1;1;Ventanilla;Tradicional
F4E817;668;1;1;Ventanilla;Tradicional
F3C909;699;1;1;Ventanilla;Tradicional
ASI897;664;1;1;Ventanilla;Tradicional
A6F928;725;1;1;Ventanilla;Tradicional
F1F919;583;1;1;Ventanilla;Tradicional
ASI751;505;1;1;Ventanilla;Tradicional
F5C712;753;1;1;Ventanilla;Tradicional
C0B810;585;1;1;Ventanilla;Tradicional
B7Y803;394;1;1;Ventanilla;Tradicional
D7D709;445;1;1;Ventanilla;Tradicional
D7D709;473;1;0;Ventanilla;Tradicional
B7Y841;658;1;1;Ventanilla;Tradicional
B7Y801;642;1;1;Ventanilla;Tradicional
D0Y714;605;1;1;Ventanilla;Tradicional
F3C711;569;1;1;Ventanilla;Tradicional
ASI868;639;1;1;Ventanilla;Tradicional
F4E746;541;1;1;Ventanilla;Tradicional
ASI896;544;1;1;Ventanilla;Tradicional
B7Y849;478;1;1;Ventanilla;Tradicional
B7Y840;577;1;1;Ventanilla;Tradicional
D7E721;642;1;1;Ventanilla;Tradicional
F4E727;623;1;1;Ventanilla;Tradicional
F4F897;466;1;0;Ventanilla;Tradicional
F4F897;588;1;1;Ventanilla;Tradicional
F4E741;683;1;1;Ventanilla;Tradicional
B7Y848;651;1;1;Ventanilla;Tradicional
ASI734;609;1;1;Ventanilla;Tradicional
C9L920;656;1;1;Ventanilla;Tradicional
F4F812;585;1;1;Ventanilla;Tradicional
F2X798;534;1;1;Ventanilla;Tradicional
F4E817;621;1;1;Ventanilla;Tradicional
ASI897;582;1;1;Ventanilla;Tradicional
C0G816;628;1;1;Ventanilla;Tradicional
B7Y842;457;1;1;Ventanilla;Tradicional
ASI751;546;1;1;Ventanilla;Tradicional
F5C712;605;1;1;Ventanilla;Tradicional
C0B810;568;1;1;Ventanilla;Tradicional
B7Y803;395;1;1;Ventanilla;Tradicional
B7X882;666;1;0;Ventanilla;Tradicional
B7X882;648;1;1;Ventanilla;Tradicional
F3C909;497;1;1;Ventanilla;Tradicional
B7Y804;502;1;1;Ventanilla;Tradicional
B7Y841;524;1;1;Ventanilla;Tradicional
B7Y801;614;1;1;Ventanilla;Tradicional
D0Y714;676;1;1;Ventanilla;Tradicional
F3C711;585;1;1;Ventanilla;Tradicional
C5Y845;33.16666667;1;0;Ventanilla;NULO
C5Y845;40.16666667;1;1;Ventanilla;NULO
F4E746;604;1;1;Ventanilla;Tradicional
ASI896;570;1;1;Ventanilla;Tradicional
B7Y849;513;1;1;Ventanilla;Tradicional
B7Y842;582;1;1;Ventanilla;Tradicional
D7E721;511;1;1;Ventanilla;Tradicional
F4E727;611;1;1;Ventanilla;Tradicional
B7X882;540;1;1;Ventanilla;Tradicional
F4F897;470;1;0;Ventanilla;Tradicional
F4F897;343;1;0;Ventanilla;Tradicional
F4F897;580;1;1;Ventanilla;Tradicional
F4E741;558;1;0;Ventanilla;Tradicional
F4E741;590;1;1;Ventanilla;Tradicional
B7Y848;539;1;1;Ventanilla;Tradicional
ASI734;632;1;1;Ventanilla;Tradicional
C9L920;580;1;1;Ventanilla;Tradicional
F4F812;556;1;1;Ventanilla;Tradicional
F2X798;504;1;1;Ventanilla;Tradicional
F3C909;592;1;1;Ventanilla;Tradicional
ASI897;626;1;1;Ventanilla;Tradicional
C0G816;676;1;1;Ventanilla;Tradicional
F1F919;662;1;1;Ventanilla;Tradicional
ASI751;442;1;1;Ventanilla;Tradicional
F5C712;635;1;1;Ventanilla;Tradicional
C0B810;547;1;1;Ventanilla;Tradicional
B7Y803;463;1;1;Ventanilla;Tradicional
B7Y840;603;1;1;Ventanilla;Tradicional
B7Y804;540;1;1;Ventanilla;Tradicional
D7D709;564;1;1;Ventanilla;Tradicional
B7Y841;587;1;1;Ventanilla;Tradicional
B7Y801;654;1;1;Ventanilla;Tradicional
D0Y714;640;1;1;Ventanilla;Tradicional
F3C711;472;1;1;Ventanilla;Tradicional
ASI868;643;1;1;Ventanilla;Tradicional
F4E746;676;1;1;Ventanilla;Tradicional
ASI896;657;1;1;Ventanilla;Tradicional
B7Y849;596;1;1;Ventanilla;Tradicional
B7Y842;532;1;1;Ventanilla;Tradicional
B7Y840;518;1;1;Ventanilla;Tradicional
D7E721;538;1;1;Ventanilla;Tradicional
F4E727;591;1;1;Ventanilla;Tradicional
B7X882;545;1;1;Ventanilla;Tradicional
F4F897;493;1;0;Ventanilla;Tradicional
F4F897;1016;1;1;Ventanilla;Tradicional
F4E741;724;1;1;Ventanilla;Tradicional
B7Y848;604;1;1;Ventanilla;Tradicional
ASI734;468;1;1;Ventanilla;Tradicional
C9L920;562;1;1;Ventanilla;Tradicional
F4F812;584;1;1;Ventanilla;Tradicional
F2X798;568;1;1;Ventanilla;Tradicional
F3C909;700;1;1;Ventanilla;Tradicional
ASI897;650;1;1;Ventanilla;Tradicional
C0G816;597;1;1;Ventanilla;Tradicional
F1F919;456;1;1;Ventanilla;Tradicional
ASI751;596;1;1;Ventanilla;Tradicional
F5C712;662;1;1;Ventanilla;Tradicional
C0B810;619;1;1;Ventanilla;Tradicional
B7Y803;546;1;1;Ventanilla;Tradicional
B7Y804;533;1;1;Ventanilla;Tradicional
D7D709;571;1;1;Ventanilla;Tradicional
B7Y841;623;1;1;Ventanilla;Tradicional
B7Y801;603;1;1;Ventanilla;Tradicional
D0Y714;651;1;1;Ventanilla;Tradicional
F3C711;601;1;1;Ventanilla;Tradicional
ASI868;640;1;1;Ventanilla;Tradicional
F4E746;624;1;1;Ventanilla;Tradicional
ASI896;478;1;1;Ventanilla;Tradicional
B7Y849;532;1;1;Ventanilla;Tradicional
D2T845;437;1;1;Ventanilla;Tradicional
D7E721;578;1;1;Ventanilla;Tradicional
F4E727;658;1;1;Ventanilla;Tradicional
B7X882;574;1;1;Ventanilla;Tradicional
F4F897;529;1;0;Ventanilla;Tradicional
F4F897;480;1;0;Ventanilla;Tradicional
F4F897;507;1;1;Ventanilla;Tradicional
F4E741;449;1;0;Ventanilla;Tradicional
F4E741;525;1;1;Ventanilla;Tradicional
C5Y828;506;1;1;Ventanilla;Tradicional
ASI734;559;1;1;Ventanilla;Tradicional
C9L920;571;1;1;Ventanilla;Tradicional
D7C796;526;1;1;Ventanilla;Tradicional
F2X798;547;1;1;Ventanilla;Tradicional
F3C909;607;1;1;Ventanilla;Tradicional
ASI897;664;1;1;Ventanilla;Tradicional
C0G816;631;1;1;Ventanilla;Tradicional
F1F919;599;1;1;Ventanilla;Tradicional
ASI751;442;1;1;Ventanilla;Tradicional
C0B810;604;1;1;Ventanilla;Tradicional
B7Y803;430;1;1;Ventanilla;Tradicional
B7Y804;529;1;1;Ventanilla;Tradicional
D7D709;536;1;1;Ventanilla;Tradicional
C0I843;414;1;1;Ventanilla;Tradicional
B7Y801;666;1;1;Ventanilla;Tradicional
D0Y714;722;1;1;Ventanilla;Tradicional
F3C711;555;1;1;Ventanilla;Tradicional
ASI868;616;1;1;Ventanilla;Tradicional
F4E746;554;1;1;Ventanilla;Tradicional
ASI896;543;1;1;Ventanilla;Tradicional
B7Y849;595;1;1;Ventanilla;Tradicional
D7E721;519;1;1;Ventanilla;Tradicional
F4E727;585;1;1;Ventanilla;Tradicional
B7X882;555;1;1;Ventanilla;Tradicional
F4F897;745;1;1;Ventanilla;Tradicional
F4F897;445;1;0;Ventanilla;Tradicional
F4E741;440;1;1;Ventanilla;Tradicional
B7Y848;592;1;1;Ventanilla;Tradicional
ASI734;453;1;1;Ventanilla;Tradicional
C9L920;453;1;1;Ventanilla;Tradicional
D7C796;583;1;1;Ventanilla;Tradicional
F2X798;686;1;1;Ventanilla;Tradicional
F4E817;647;1;1;Ventanilla;Tradicional
F3C909;638;1;1;Ventanilla;Tradicional
ASI897;565;1;1;Ventanilla;Tradicional
C0G816;596;1;1;Ventanilla;Tradicional
F1F919;505;1;1;Ventanilla;Tradicional
ASI751;588;1;1;Ventanilla;Tradicional
F5C712;448;1;1;Ventanilla;Tradicional
F5C712;334;1;0;Ventanilla;Tradicional
C0B810;551;1;1;Ventanilla;Tradicional
B7Y803;592;1;1;Ventanilla;Tradicional
F4F812;970;1;1;Ventanilla;Tradicional
B7Y840;608;1;1;Ventanilla;Tradicional
D7D709;410;1;1;Ventanilla;Tradicional
D7D709;324;1;0;Ventanilla;Tradicional
B7Y804;608;1;1;Ventanilla;Tradicional
C0I843;564;1;1;Ventanilla;Tradicional
B7Y801;619;1;1;Ventanilla;Tradicional
D0Y714;656;1;1;Ventanilla;Tradicional
F3C711;684;1;1;Ventanilla;Tradicional
ASI868;603;1;1;Ventanilla;Tradicional
F4E746;599;1;1;Ventanilla;Tradicional
ASI896;488;1;1;Ventanilla;Tradicional
B7Y849;449;1;1;Ventanilla;Tradicional
D2T845;550;1;1;Ventanilla;Tradicional
B7Y840;528;1;1;Ventanilla;Tradicional
D7E721;598;1;1;Ventanilla;Tradicional
F4E727;663;1;1;Ventanilla;Tradicional
B7X882;584;1;1;Ventanilla;Tradicional
F4F897;513;1;0;Ventanilla;Tradicional
F4F897;545;1;1;Ventanilla;Tradicional
F4F897;451;1;0;Ventanilla;Tradicional
F4E741;354;1;0;Ventanilla;Tradicional
F4E741;573;1;1;Ventanilla;Tradicional
B7Y848;479;1;1;Ventanilla;Tradicional
ASI734;558;1;1;Ventanilla;Tradicional
C9L920;520;1;1;Ventanilla;Tradicional
D7C796;507;1;1;Ventanilla;Tradicional
F2X798;556;1;1;Ventanilla;Tradicional
F4E817;615;1;1;Ventanilla;Tradicional
F3C909;589;1;1;Ventanilla;Tradicional
ASI897;552;1;1;Ventanilla;Tradicional
C0G816;575;1;1;Ventanilla;Tradicional
F1F919;558;1;1;Ventanilla;Tradicional
ASI751;562;1;1;Ventanilla;Tradicional
F5C712;583;1;1;Ventanilla;Tradicional
C0B810;640;1;1;Ventanilla;Tradicional
B7Y803;466;1;1;Ventanilla;Tradicional
B7Y842;524;1;1;Ventanilla;Tradicional
D7D709;440;1;0;Ventanilla;Tradicional
D7D709;486;1;1;Ventanilla;Tradicional
B7Y804;621;1;1;Ventanilla;Tradicional
C0I843;658;1;1;Ventanilla;Tradicional
B7Y801;646;1;1;Ventanilla;Tradicional
D0Y714;611;1;1;Ventanilla;Tradicional
F3C711;419;1;1;Ventanilla;Tradicional
ASI868;637;2;1;Ventanilla;Tradicional
F4E746;620;2;1;Ventanilla;Tradicional
ASI896;606;2;1;Ventanilla;Tradicional
B7Y849;432;2;1;Ventanilla;Tradicional
D2T845;517;2;1;Ventanilla;Tradicional
B7Y840;485;2;1;Ventanilla;Tradicional
D7E721;547;2;1;Ventanilla;Tradicional
F4E727;534;2;1;Ventanilla;Tradicional
B7X882;479;2;1;Ventanilla;Tradicional
F4E741;1020;2;0;Ventanilla;Tradicional
F4E741;600;2;1;Ventanilla;Tradicional
B7Y848;508;2;1;Ventanilla;Tradicional
ASI734;479;2;1;Ventanilla;Tradicional
C9L920;542;2;1;Ventanilla;Tradicional
D7C796;622;2;1;Ventanilla;Tradicional
F2X798;505;2;1;Ventanilla;Tradicional
F4E817;613;2;1;Ventanilla;Tradicional
F3C909;555;2;1;Ventanilla;Tradicional
ASI897;505;2;1;Ventanilla;Tradicional
C0G816;482;2;1;Ventanilla;Tradicional
F1F919;400;2;1;Ventanilla;Tradicional
ASI751;559;2;1;Ventanilla;Tradicional
C0B810;551;2;1;Ventanilla;Tradicional
B7Y803;405;2;1;Ventanilla;Tradicional
F4F812;513;2;1;Ventanilla;Tradicional
C0I843;479;2;1;Ventanilla;Tradicional
B7Y801;538;2;1;Ventanilla;Tradicional
D0Y714;524;2;1;Ventanilla;Tradicional
F3C711;457;2;1;Ventanilla;Tradicional
ASI868;665;2;1;Ventanilla;Tradicional
F4E746;560;2;1;Ventanilla;Tradicional
ASI896;501;2;1;Ventanilla;Tradicional
B7Y849;389;2;1;Ventanilla;Tradicional
D2T845;501;2;1;Ventanilla;Tradicional
B7Y840;492;2;1;Ventanilla;Tradicional
D7E721;549;2;1;Ventanilla;Tradicional
F4E727;564;2;1;Ventanilla;Tradicional
B7X882;530;2;1;Ventanilla;Tradicional
F4F897;435;2;1;Ventanilla;Tradicional
B7Y848;476;2;1;Ventanilla;Tradicional
B7Y804;616;2;1;Ventanilla;Tradicional
ASI734;623;2;1;Ventanilla;Tradicional
C9L920;530;2;1;Ventanilla;Tradicional
D7C796;609;2;1;Ventanilla;Tradicional
F2X798;525;2;1;Ventanilla;Tradicional
F4E817;681;2;1;Ventanilla;Tradicional
F3C909;591;2;1;Ventanilla;Tradicional
ASI897;606;2;1;Ventanilla;Tradicional
F1F919;608;2;1;Ventanilla;Tradicional
ASI751;440;2;1;Ventanilla;Tradicional
F5C712;611;2;1;Ventanilla;Tradicional
B7Y803;444;2;1;Ventanilla;Tradicional
F4F812;503;2;1;Ventanilla;Tradicional
F4F812;377;2;0;Ventanilla;Tradicional
D7D709;511;2;1;Ventanilla;Tradicional
B7Y842;542;2;1;Ventanilla;Tradicional
C0I843;656;2;1;Ventanilla;Tradicional
B7Y801;597;2;1;Ventanilla;Tradicional
D0Y714;667;2;1;Ventanilla;Tradicional
F3C711;573;2;1;Ventanilla;Tradicional
WGM241;4.333333333;2;1;Ventanilla;NULO
C5Y845;4.333333333;2;1;Ventanilla;NULO
ASI868;571;2;1;Ventanilla;Tradicional
F4E746;626;2;1;Ventanilla;Tradicional
ASI896;623;2;1;Ventanilla;Tradicional
B7Y849;620;2;1;Ventanilla;Tradicional
D2T845;596;2;1;Ventanilla;Tradicional
B7Y840;561;2;1;Ventanilla;Tradicional
D7E721;541;2;1;Ventanilla;Tradicional
B7X882;557;2;1;Ventanilla;Tradicional
F4E741;448;2;0;Ventanilla;Tradicional
F4E741;548;2;1;Ventanilla;Tradicional
C5Y828;574;2;1;Ventanilla;Tradicional
ASI734;493;2;1;Ventanilla;Tradicional
C9L920;554;2;1;Ventanilla;Tradicional
D7C796;556;2;1;Ventanilla;Tradicional
F2X798;616;2;1;Ventanilla;Tradicional
F4E817;642;2;1;Ventanilla;Tradicional
F3C909;663;2;1;Ventanilla;Tradicional
ASI897;660;2;1;Ventanilla;Tradicional
C0G816;564;2;1;Ventanilla;Tradicional
F1F919;492;2;1;Ventanilla;Tradicional
ASI751;633;2;1;Ventanilla;Tradicional
F5C712;583;2;1;Ventanilla;Tradicional
C0B810;546;2;1;Ventanilla;Tradicional
B7Y803;509;2;1;Ventanilla;Tradicional
F4F812;656;2;1;Ventanilla;Tradicional
D7D709;582;2;1;Ventanilla;Tradicional
C0I843;555;2;1;Ventanilla;Tradicional
B7Y801;602;2;1;Ventanilla;Tradicional
D0Y714;633;2;1;Ventanilla;Tradicional
F3C711;814;2;1;Ventanilla;Tradicional
ASI868;610;2;1;Ventanilla;Tradicional
F4E746;616;2;1;Ventanilla;Tradicional
ASI896;414;2;1;Ventanilla;Tradicional
B7Y849;522;2;1;Ventanilla;Tradicional
D2T845;527;2;1;Ventanilla;Tradicional
B7Y840;450;2;1;Ventanilla;Tradicional
D7E721;580;2;1;Ventanilla;Tradicional
F4E727;624;2;1;Ventanilla;Tradicional
B7X882;490;2;1;Ventanilla;Tradicional
F4F897;432;2;1;Ventanilla;Tradicional
F4F897;423;2;0;Ventanilla;Tradicional
F4E817;502;2;1;Ventanilla;Tradicional
F4E817;504;2;0;Ventanilla;Tradicional
ASI734;556;2;1;Ventanilla;Tradicional
C9L920;498;2;1;Ventanilla;Tradicional
D7C796;588;2;1;Ventanilla;Tradicional
F2X798;540;2;1;Ventanilla;Tradicional
F3C909;519;2;1;Ventanilla;Tradicional
ASI897;588;2;1;Ventanilla;Tradicional
C0G816;653;2;1;Ventanilla;Tradicional
F1F919;550;2;1;Ventanilla;Tradicional
ASI751;414;2;1;Ventanilla;Tradicional
F5C712;500;2;1;Ventanilla;Tradicional
F5C712;478;2;0;Ventanilla;Tradicional
B7Y803;476;2;1;Ventanilla;Tradicional
F4F812;604;2;1;Ventanilla;Tradicional
D7D709;542;2;1;Ventanilla;Tradicional
C0I843;512;2;1;Ventanilla;Tradicional
B7Y801;640;2;1;Ventanilla;Tradicional
D0Y714;680;2;1;Ventanilla;Tradicional
F3C711;464;2;1;Ventanilla;Tradicional
ASI868;629;2;1;Ventanilla;Tradicional
F4E746;556;2;1;Ventanilla;Tradicional
ASI896;576;2;1;Ventanilla;Tradicional
B7Y849;566;2;1;Ventanilla;Tradicional
D2T845;554;2;1;Ventanilla;Tradicional
B7Y840;629;2;1;Ventanilla;Tradicional
D7E721;545;2;1;Ventanilla;Tradicional
F4E727;529;2;1;Ventanilla;Tradicional
B7X882;505;2;1;Ventanilla;Tradicional
F4F897;670;2;1;Ventanilla;Tradicional
F4F897;488;2;0;Ventanilla;Tradicional
F4E741;693;2;0;Ventanilla;Tradicional
F4E741;700;2;1;Ventanilla;Tradicional
C5Y828;531;2;1;Ventanilla;Tradicional
ASI734;575;2;1;Ventanilla;Tradicional
C9L920;517;2;1;Ventanilla;Tradicional
D7C796;591;2;1;Ventanilla;Tradicional
F2X798;685;2;1;Ventanilla;Tradicional
F4E817;641;2;1;Ventanilla;Tradicional
F3C909;610;2;1;Ventanilla;Tradicional
ASI897;586;2;1;Ventanilla;Tradicional
C0G816;661;2;1;Ventanilla;Tradicional
F1F919;491;2;1;Ventanilla;Tradicional
ASI751;647;2;1;Ventanilla;Tradicional
F5C712;567;2;1;Ventanilla;Tradicional
C0B810;568;2;1;Ventanilla;Tradicional
C0B810;400;2;0;Ventanilla;Tradicional
B7Y803;518;2;1;Ventanilla;Tradicional
F4F812;419;2;0;Ventanilla;Tradicional
F4F812;522;2;1;Ventanilla;Tradicional
B7Y848;447;2;1;Ventanilla;Tradicional
D7D709;580;2;1;Ventanilla;Tradicional
C0I843;485;2;1;Ventanilla;Tradicional
B7Y801;694;2;1;Ventanilla;Tradicional
D0Y714;702;2;1;Ventanilla;Tradicional
F3C711;677;2;1;Ventanilla;Tradicional
ASI868;604;2;1;Ventanilla;Tradicional
F4E746;639;2;1;Ventanilla;Tradicional
ASI896;584;2;1;Ventanilla;Tradicional
B7Y849;460;2;1;Ventanilla;Tradicional
D2T845;613;2;1;Ventanilla;Tradicional
B7Y840;549;2;1;Ventanilla;Tradicional
D7E721;627;2;1;Ventanilla;Tradicional
B7X882;466;2;1;Ventanilla;Tradicional
F4F897;539;2;1;Ventanilla;Tradicional
F4F897;338;2;0;Ventanilla;Tradicional
F4E741;375;2;0;Ventanilla;Tradicional
F4E741;496;2;1;Ventanilla;Tradicional
C5Y828;646;2;1;Ventanilla;Tradicional
B7Y804;711;2;1;Ventanilla;Tradicional
ASI734;578;2;1;Ventanilla;Tradicional
C9L920;574;2;1;Ventanilla;Tradicional
D7C796;630;2;1;Ventanilla;Tradicional
F2X798;602;2;1;Ventanilla;Tradicional
F4E817;658;2;1;Ventanilla;Tradicional
F3C909;607;2;1;Ventanilla;Tradicional
ASI897;588;2;1;Ventanilla;Tradicional
F1F919;606;2;1;Ventanilla;Tradicional
ASI751;586;2;1;Ventanilla;Tradicional
F5C712;653;2;1;Ventanilla;Tradicional
C0B810;579;2;1;Ventanilla;Tradicional
B7Y803;519;2;1;Ventanilla;Tradicional
F4F812;609;2;1;Ventanilla;Tradicional
B7Y841;559;2;1;Ventanilla;Tradicional
B7Y848;761;2;1;Ventanilla;Tradicional
D7D709;637;2;1;Ventanilla;Tradicional
B7Y801;660;2;1;Ventanilla;Tradicional
D0Y714;672;2;1;Ventanilla;Tradicional
F3C711;640;2;1;Ventanilla;Tradicional
ASI868;610;2;1;Ventanilla;Tradicional
F4E746;666;2;1;Ventanilla;Tradicional
ASI896;707;2;1;Ventanilla;Tradicional
B7Y849;519;2;1;Ventanilla;Tradicional
D2T845;546;2;1;Ventanilla;Tradicional
B7Y840;623;2;1;Ventanilla;Tradicional
D7E721;675;2;1;Ventanilla;Tradicional
F4E727;689;2;1;Ventanilla;Tradicional
B7X882;537;2;1;Ventanilla;Tradicional
F4F897;655;2;0;Ventanilla;Tradicional
F4F897;825;2;1;Ventanilla;Tradicional
F4E741;790;2;1;Ventanilla;Tradicional
C5Y828;590;2;1;Ventanilla;Tradicional
B7Y804;470;2;1;Ventanilla;Tradicional
ASI734;522;2;1;Ventanilla;Tradicional
C9L920;548;2;1;Ventanilla;Tradicional
D7C796;699;2;1;Ventanilla;Tradicional
F2X798;546;2;1;Ventanilla;Tradicional
F4E817;704;2;1;Ventanilla;Tradicional
F3C909;615;2;1;Ventanilla;Tradicional
ASI897;584;2;1;Ventanilla;Tradicional
C0G816;643;2;1;Ventanilla;Tradicional
ASI751;597;2;1;Ventanilla;Tradicional
F5C712;572;2;1;Ventanilla;Tradicional
B7Y803;436;2;1;Ventanilla;Tradicional
F4F812;900;2;1;Ventanilla;Tradicional
F4F812;548;2;0;Ventanilla;Tradicional
B7Y841;630;2;1;Ventanilla;Tradicional
D7D709;743;2;1;Ventanilla;Tradicional
B7Y801;661;2;1;Ventanilla;Tradicional
D0Y714;657;2;1;Ventanilla;Tradicional
F3C711;697;2;1;Ventanilla;Tradicional
B7Y841;623;2;1;Ventanilla;Tradicional
F4E746;571;2;1;Ventanilla;Tradicional
ASI896;595;2;1;Ventanilla;Tradicional
B7Y849;432;2;1;Ventanilla;Tradicional
D2T845;570;2;1;Ventanilla;Tradicional
B7Y840;580;2;1;Ventanilla;Tradicional
F4F812;573;2;1;Ventanilla;Tradicional
F4E727;658;2;1;Ventanilla;Tradicional
B7X882;490;2;1;Ventanilla;Tradicional
F4F897;450;2;1;Ventanilla;Tradicional
F4F897;365;2;0;Ventanilla;Tradicional
ASI868;724;2;1;Ventanilla;Tradicional
ASI868;489;2;0;Ventanilla;Tradicional
C5Y828;638;2;1;Ventanilla;Tradicional
B7Y804;494;2;1;Ventanilla;Tradicional
ASI734;652;2;1;Ventanilla;Tradicional
C9L920;522;2;1;Ventanilla;Tradicional
D7C796;604;2;1;Ventanilla;Tradicional
F2X798;597;2;1;Ventanilla;Tradicional
F4E817;672;2;1;Ventanilla;Tradicional
F3C909;609;2;1;Ventanilla;Tradicional
ASI897;583;2;1;Ventanilla;Tradicional
C0G816;608;2;1;Ventanilla;Tradicional
F1F919;656;2;1;Ventanilla;Tradicional
ASI751;505;2;1;Ventanilla;Tradicional
F5C712;524;2;1;Ventanilla;Tradicional
C0B810;561;2;1;Ventanilla;Tradicional
B7Y803;521;2;1;Ventanilla;Tradicional
B7Y842;388;2;0;Ventanilla;Tradicional
B7Y842;615;2;1;Ventanilla;Tradicional
B7Y848;611;2;1;Ventanilla;Tradicional
D7D709;612;2;1;Ventanilla;Tradicional
C0I843;716;2;1;Ventanilla;Tradicional
B7Y801;620;2;1;Ventanilla;Tradicional
D0Y714;651;2;1;Ventanilla;Tradicional
F3C711;647;2;1;Ventanilla;Tradicional
ASI868;634;2;1;Ventanilla;Tradicional
F4E746;685;2;1;Ventanilla;Tradicional
ASI896;600;2;1;Ventanilla;Tradicional
B7Y849;656;2;1;Ventanilla;Tradicional
B7Y840;658;2;1;Ventanilla;Tradicional
D7E721;572;2;1;Ventanilla;Tradicional
F4E727;616;2;1;Ventanilla;Tradicional
B7X882;555;2;1;Ventanilla;Tradicional
F4F897;385;2;0;Ventanilla;Tradicional
F4F897;467;2;1;Ventanilla;Tradicional
F4E741;548;2;1;Ventanilla;Tradicional
F4E741;428;2;0;Ventanilla;Tradicional
C5Y828;685;2;1;Ventanilla;Tradicional
B7Y804;711;2;1;Ventanilla;Tradicional
B7Y841;622;2;1;Ventanilla;Tradicional
C9L920;582;2;1;Ventanilla;Tradicional
D7C796;633;2;1;Ventanilla;Tradicional
F2X798;607;2;1;Ventanilla;Tradicional
F4E817;700;2;1;Ventanilla;Tradicional
F3C909;504;2;1;Ventanilla;Tradicional
ASI897;617;2;1;Ventanilla;Tradicional
C0G816;569;2;1;Ventanilla;Tradicional
F1F919;558;2;1;Ventanilla;Tradicional
ASI751;593;2;1;Ventanilla;Tradicional
F5C712;664;2;1;Ventanilla;Tradicional
C0B810;525;2;1;Ventanilla;Tradicional
C0B810;513;2;0;Ventanilla;Tradicional
B7Y803;556;2;1;Ventanilla;Tradicional
B7Y848;547;2;1;Ventanilla;Tradicional
D7D709;643;2;1;Ventanilla;Tradicional
C0I843;599;2;1;Ventanilla;Tradicional
B7Y801;632;2;1;Ventanilla;Tradicional
D0Y714;644;2;1;Ventanilla;Tradicional
F3C711;489;2;1;Ventanilla;Tradicional
ASI868;683;2;1;Ventanilla;Tradicional
F4E746;599;2;1;Ventanilla;Tradicional
ASI896;452;2;1;Ventanilla;Tradicional
B7Y849;562;2;1;Ventanilla;Tradicional
D2T845;538;2;1;Ventanilla;Tradicional
B7Y840;550;2;1;Ventanilla;Tradicional
F4E741;589;2;1;Ventanilla;Tradicional
F4E727;623;2;1;Ventanilla;Tradicional
B7X882;510;2;1;Ventanilla;Tradicional
F4F897;545;2;0;Ventanilla;Tradicional
F4F897;572;2;1;Ventanilla;Tradicional
C5Y828;610;2;1;Ventanilla;Tradicional
B7Y804;484;2;0;Ventanilla;Tradicional
B7Y804;782;2;1;Ventanilla;Tradicional
ASI734;603;2;1;Ventanilla;Tradicional
C9L920;570;2;1;Ventanilla;Tradicional
D7C796;557;2;1;Ventanilla;Tradicional
F2X798;614;2;1;Ventanilla;Tradicional
F4E817;670;2;1;Ventanilla;Tradicional
F3C909;660;2;1;Ventanilla;Tradicional
ASI897;682;2;1;Ventanilla;Tradicional
C0G816;691;2;1;Ventanilla;Tradicional
F1F919;664;2;1;Ventanilla;Tradicional
ASI751;525;2;1;Ventanilla;Tradicional
F5C712;550;2;1;Ventanilla;Tradicional
B7Y803;480;2;1;Ventanilla;Tradicional
F4F812;496;2;1;Ventanilla;Tradicional
F4F812;481;2;0;Ventanilla;Tradicional
D7D709;593;2;1;Ventanilla;Tradicional
C0I843;597;2;1;Ventanilla;Tradicional
B7Y801;638;2;1;Ventanilla;Tradicional
D0Y714;658;2;1;Ventanilla;Tradicional
F3C711;758;2;1;Ventanilla;Tradicional
ASI868;583;2;1;Ventanilla;Tradicional
F4E746;611;2;1;Ventanilla;Tradicional
ASI896;586;2;1;Ventanilla;Tradicional
B7Y849;580;2;1;Ventanilla;Tradicional
D2T845;488;2;1;Ventanilla;Tradicional
